iso_alpha,sex,year_,mean_urban,mean_rural
WSM,Women,1992,31.61210656,30.53864448
WSM,Women,1993,31.73198251,30.66036781
WSM,Women,1994,31.85326896,30.78350165
WSM,Women,1995,31.97543684,30.90751692
WSM,Women,1996,32.1004862,31.03441366
WSM,Women,1997,32.22751447,31.16328931
WSM,Women,1998,32.35575907,31.2933813
WSM,Women,1999,32.48490906,31.42437868
WSM,Women,2000,32.6144383,31.5557553
WSM,Women,2001,32.74354679,31.68671118
WSM,Women,2002,32.87141186,31.81642363
WSM,Women,2003,32.99781017,31.94466933
WSM,Women,2004,33.12309506,32.0718016
WSM,Women,2005,33.24694973,32.19750366
WSM,Women,2006,33.37001866,32.32241998
WSM,Women,2007,33.49272419,32.44697289
WSM,Women,2008,33.6157667,32.57186278
WSM,Women,2009,33.73925113,32.6971946
WSM,Women,2010,33.86269191,32.82248277
WSM,Women,2011,33.98577746,32.94741571
WSM,Women,2012,34.10818689,33.07167252
WSM,Women,2013,34.23042376,33.19575678
WSM,Women,2014,34.3522396,33.31942
WSM,Women,2015,34.4739213,33.44294909
WSM,Women,2016,34.59547707,33.56635224
WSM,Women,2017,34.71666248,33.68938504
STP,Women,1985,23.21764457,21.98995208
STP,Women,1986,23.30169145,22.05822409
STP,Women,1987,23.38596078,22.12671855
STP,Women,1988,23.47050982,22.19549272
STP,Women,1989,23.55610173,22.26530976
STP,Women,1990,23.64223348,22.33566664
STP,Women,1991,23.72914341,22.4068017
STP,Women,1992,23.81750054,22.47938396
STP,Women,1993,23.9084639,22.55457245
STP,Women,1994,24.00281484,22.63314851
STP,Women,1995,24.10209565,22.71665445
STP,Women,1996,24.20817305,22.80695698
STP,Women,1997,24.32177144,22.9047805
STP,Women,1998,24.44243148,23.00966568
STP,Women,1999,24.5689896,23.12044892
STP,Women,2000,24.69856005,23.2342445
STP,Women,2001,24.82789989,23.34780947
STP,Women,2002,24.95451547,23.45865017
STP,Women,2003,25.07781913,23.56617897
STP,Women,2004,25.19611432,23.66869928
STP,Women,2005,25.30828643,23.76509653
STP,Women,2006,25.4141656,23.85520082
STP,Women,2007,25.51357487,23.93883522
STP,Women,2008,25.60661828,24.01610376
STP,Women,2009,25.6932529,24.08696351
STP,Women,2010,25.77377727,24.151713
STP,Women,2011,25.8487278,24.21088867
STP,Women,2012,25.91901701,24.265403
STP,Women,2013,25.98656257,24.3171737
STP,Women,2014,26.05366374,24.3685
STP,Women,2015,26.12000246,24.41906385
STP,Women,2016,26.18639251,24.46967902
STP,Women,2017,26.25269478,24.52020643
SAU,Women,1985,27.73623441,25.90513229
SAU,Women,1986,27.80378932,26.00860695
SAU,Women,1987,27.8717107,26.11244807
SAU,Women,1988,27.93958179,26.2162389
SAU,Women,1989,28.00740828,26.31998514
SAU,Women,1990,28.07510561,26.42360222
SAU,Women,1991,28.1419071,26.52632346
SAU,Women,1992,28.207562,26.6278981
SAU,Women,1993,28.27207366,26.72832951
SAU,Women,1994,28.33648007,26.82865566
SAU,Women,1995,28.4023868,26.93048214
SAU,Women,1996,28.46938481,27.0333999
SAU,Women,1997,28.53768475,27.13761959
SAU,Women,1998,28.60732853,27.24318311
SAU,Women,1999,28.67644577,27.34822009
SAU,Women,2000,28.74458238,27.45227645
SAU,Women,2001,28.81024501,27.55385882
SAU,Women,2002,28.87257268,27.65210625
SAU,Women,2003,28.92938488,27.74483819
SAU,Women,2004,28.98031089,27.83168395
SAU,Women,2005,29.02506591,27.91235871
SAU,Women,2006,29.06437765,27.9875902
SAU,Women,2007,29.10113341,28.0602657
SAU,Women,2008,29.14045739,28.13550943
SAU,Women,2009,29.18154299,28.21251477
SAU,Women,2010,29.22339808,28.29028961
SAU,Women,2011,29.26589483,28.36870611
SAU,Women,2012,29.31032888,28.44905991
SAU,Women,2013,29.35816481,28.53281558
SAU,Women,2014,29.40881928,28.61938979
SAU,Women,2015,29.46220693,28.7086972
SAU,Women,2016,29.51711957,28.79952957
SAU,Women,2017,29.57236002,28.89068977
SEN,Women,1985,23.19380062,21.15540178
SEN,Women,1986,23.25578328,21.19048566
SEN,Women,1987,23.3178993,21.2257029
SEN,Women,1988,23.38054212,21.26144693
SEN,Women,1989,23.44391331,21.29791934
SEN,Women,1990,23.50827036,21.33537761
SEN,Women,1991,23.57366401,21.37387247
SEN,Women,1992,23.64065579,21.41396548
SEN,Women,1993,23.71008392,21.45649482
SEN,Women,1994,23.78291198,21.5024241
SEN,Women,1995,23.86009462,21.55270796
SEN,Women,1996,23.94332026,21.60903482
SEN,Women,1997,24.03346348,21.67227926
SEN,Women,1998,24.13017631,21.74209331
SEN,Women,1999,24.23261582,21.81763403
SEN,Women,2000,24.33710831,21.89522774
SEN,Women,2001,24.44064818,21.97186883
SEN,Women,2002,24.54044691,22.04476878
SEN,Women,2003,24.63591959,22.11334268
SEN,Women,2004,24.7245393,22.17506361
SEN,Women,2005,24.80595334,22.22957887
SEN,Women,2006,24.8793195,22.27604625
SEN,Women,2007,24.94528104,22.315109
SEN,Women,2008,25.00416928,22.34709846
SEN,Women,2009,25.05617117,22.37220157
SEN,Women,2010,25.1013925,22.39052412
SEN,Women,2011,25.1412937,22.40352654
SEN,Women,2012,25.17724735,22.4125814
SEN,Women,2013,25.21086685,22.41930213
SEN,Women,2014,25.24470414,22.42624063
SEN,Women,2015,25.27826611,22.43290383
SEN,Women,2016,25.3115898,22.43932873
SEN,Women,2017,25.34494202,22.44578217
SRB,Women,1985,25.50899894,25.95888665
SRB,Women,1986,25.44902763,25.90254174
SRB,Women,1987,25.38878083,25.84592134
SRB,Women,1988,25.32911279,25.7898797
SRB,Women,1989,25.26976555,25.73415886
SRB,Women,1990,25.21140714,25.67942683
SRB,Women,1991,25.15540655,25.62705264
SRB,Women,1992,25.10271992,25.57799241
SRB,Women,1993,25.05360569,25.53250458
SRB,Women,1994,25.0081646,25.49068988
SRB,Women,1995,24.96796832,25.45412
SRB,Women,1996,24.93409462,25.4238727
SRB,Women,1997,24.90715139,25.40055586
SRB,Women,1998,24.88772629,25.38475716
SRB,Women,1999,24.87562613,25.3762834
SRB,Women,2000,24.87045062,25.37473429
SRB,Women,2001,24.8717373,25.37964736
SRB,Women,2002,24.87789782,25.38943427
SRB,Women,2003,24.88896941,25.40413227
SRB,Women,2004,24.90478517,25.42357442
SRB,Women,2005,24.9239682,25.44638384
SRB,Women,2006,24.94673109,25.47277313
SRB,Women,2007,24.97221249,25.50188093
SRB,Women,2008,24.99991266,25.53320749
SRB,Women,2009,25.02870042,25.56562165
SRB,Women,2010,25.05830816,25.59885578
SRB,Women,2011,25.08948309,25.63365711
SRB,Women,2012,25.12189705,25.66969747
SRB,Women,2013,25.15529778,25.7067246
SRB,Women,2014,25.19008312,25.74513634
SRB,Women,2015,25.22579933,25.78447894
SRB,Women,2016,25.26142753,25.82373354
SRB,Women,2017,25.29697707,25.86290948
SYC,Women,1985,25.11872859,25.00345516
SYC,Women,1986,25.23307559,25.10231396
SYC,Women,1987,25.34762565,25.20137582
SYC,Women,1988,25.46238889,25.30065086
SYC,Women,1989,25.57716135,25.39993512
SYC,Women,1990,25.69170542,25.49899099
SYC,Women,1991,25.80562659,25.59742396
SYC,Women,1992,25.91835157,25.69466075
SYC,Women,1993,26.02996492,25.79078589
SYC,Women,1994,26.14069674,25.88602952
SYC,Women,1995,26.2511414,25.98098598
SYC,Women,1996,26.36254587,26.07690225
SYC,Women,1997,26.47547917,26.17434735
SYC,Women,1998,26.58951287,26.27289285
SYC,Women,1999,26.70406806,26.37195984
SYC,Women,2000,26.81802959,26.47043317
SYC,Women,2001,26.92942572,26.5663411
SYC,Women,2002,27.03726192,26.6586891
SYC,Women,2003,27.14049706,26.74643604
SYC,Women,2004,27.23757086,26.82802165
SYC,Women,2005,27.32760744,26.90257002
SYC,Women,2006,27.41186876,26.97134314
SYC,Women,2007,27.49116283,27.03514902
SYC,Women,2008,27.56625683,27.09475482
SYC,Women,2009,27.63806658,27.15107637
SYC,Women,2010,27.70809513,27.20561672
SYC,Women,2011,27.77762939,27.25966278
SYC,Women,2012,27.84650315,27.31304834
SYC,Women,2013,27.9148559,27.36591289
SYC,Women,2014,27.98380063,27.41936943
SYC,Women,2015,28.05259706,27.47267766
SYC,Women,2016,28.12155064,27.52614304
SYC,Women,2017,28.19092753,27.58003172
SLE,Women,1985,22.81760768,20.90932567
SLE,Women,1986,22.89350699,20.96276162
SLE,Women,1987,22.96915652,21.01594779
SLE,Women,1988,23.04528987,21.06961777
SLE,Women,1989,23.12204548,21.12391002
SLE,Women,1990,23.19957247,21.17897365
SLE,Women,1991,23.27738794,21.23432575
SLE,Women,1992,23.35649926,21.29097371
SLE,Women,1993,23.43776599,21.34977707
SLE,Women,1994,23.52233539,21.41188311
SLE,Women,1995,23.61102888,21.47811324
SLE,Women,1996,23.70524012,21.54986111
SLE,Women,1997,23.8061666,21.62832424
SLE,Women,1998,23.91274803,21.7124423
SLE,Women,1999,24.024491,21.80172191
SLE,Women,2000,24.13810119,21.89286874
SLE,Women,2001,24.25013045,21.98243463
SLE,Women,2002,24.35789924,22.06774007
SLE,Women,2003,24.45972495,22.14710241
SLE,Women,2004,24.55426212,22.21917621
SLE,Women,2005,24.64074155,22.28319229
SLE,Women,2006,24.71876251,22.33874988
SLE,Women,2007,24.78806089,22.3855849
SLE,Women,2008,24.84841547,22.42347611
SLE,Women,2009,24.89978342,22.4523807
SLE,Women,2010,24.94306925,22.47320317
SLE,Women,2011,24.97911119,22.48678175
SLE,Women,2012,25.0096156,22.49482279
SLE,Women,2013,25.03713185,22.49987568
SLE,Women,2014,25.06434285,22.50462332
SLE,Women,2015,25.09101963,22.50883673
SLE,Women,2016,25.11831131,22.51366506
SLE,Women,2017,25.14532788,22.51821826
SGP,Women,1985,23.46784861,
SGP,Women,1986,23.45340294,
SGP,Women,1987,23.43904675,
SGP,Women,1988,23.42527944,
SGP,Women,1989,23.41210621,
SGP,Women,1990,23.39922848,
SGP,Women,1991,23.38693658,
SGP,Women,1992,23.37474529,
SGP,Women,1993,23.36240227,
SGP,Women,1994,23.34882305,
SGP,Women,1995,23.33317676,
SGP,Women,1996,23.31608476,
SGP,Women,1997,23.29867069,
SGP,Women,1998,23.28127181,
SGP,Women,1999,23.26423542,
SGP,Women,2000,23.24754598,
SGP,Women,2001,23.23097256,
SGP,Women,2002,23.21423696,
SGP,Women,2003,23.19741504,
SGP,Women,2004,23.18042347,
SGP,Women,2005,23.16403768,
SGP,Women,2006,23.14766923,
SGP,Women,2007,23.13201563,
SGP,Women,2008,23.11765433,
SGP,Women,2009,23.10472924,
SGP,Women,2010,23.09288772,
SGP,Women,2011,23.08217715,
SGP,Women,2012,23.07291966,
SGP,Women,2013,23.0649742,
SGP,Women,2014,23.05807512,
SGP,Women,2015,23.05195962,
SGP,Women,2016,23.04636952,
SGP,Women,2017,23.04082482,
SVK,Women,1985,25.11414268,25.58851573
SVK,Women,1986,25.06308984,25.53939362
SVK,Women,1987,25.01207164,25.49030615
SVK,Women,1988,24.96162567,25.44179091
SVK,Women,1989,24.91169444,25.39379041
SVK,Women,1990,24.86258132,25.34660801
SVK,Women,1991,24.81566611,25.30162353
SVK,Women,1992,24.77219719,25.26008534
SVK,Women,1993,24.73211805,25.22193693
SVK,Women,1994,24.69612135,25.18787096
SVK,Women,1995,24.66550758,25.15918792
SVK,Women,1996,24.64140055,25.13701162
SVK,Women,1997,24.62422731,25.1217691
SVK,Women,1998,24.61490443,25.11437695
SVK,Women,1999,24.61352325,25.1149265
SVK,Women,2000,24.61883905,25.12217303
SVK,Women,2001,24.63113033,25.13639504
SVK,Women,2002,24.64955044,25.15674587
SVK,Women,2003,24.67420614,25.1833323
SVK,Women,2004,24.70506474,25.21612164
SVK,Women,2005,24.74070507,25.25369269
SVK,Women,2006,24.78052709,25.29544544
SVK,Women,2007,24.82417504,25.34102412
SVK,Women,2008,24.8705985,25.38937831
SVK,Women,2009,24.91861993,25.43933046
SVK,Women,2010,24.96757035,25.49021161
SVK,Women,2011,25.01759403,25.54216603
SVK,Women,2012,25.06887328,25.595376
SVK,Women,2013,25.12122326,25.64965671
SVK,Women,2014,25.17458707,25.70495125
SVK,Women,2015,25.2281581,25.76045301
SVK,Women,2016,25.28137595,25.81560159
SVK,Women,2017,25.33446503,25.87062139
SVN,Women,1985,25.89460743,26.08629342
SVN,Women,1986,25.86892613,26.05795316
SVN,Women,1987,25.84334318,26.02971126
SVN,Women,1988,25.81822233,26.00193147
SVN,Women,1989,25.79372607,25.97477625
SVN,Women,1990,25.77024344,25.94863468
SVN,Women,1991,25.74929414,25.92502643
SVN,Women,1992,25.73192843,25.90500176
SVN,Women,1993,25.71880474,25.88921912
SVN,Women,1994,25.71000255,25.87775798
SVN,Women,1995,25.70675844,25.87185492
SVN,Women,1996,25.71042957,25.8728671
SVN,Women,1997,25.72187094,25.88164952
SVN,Women,1998,25.74162594,25.89874558
SVN,Women,1999,25.7690678,25.92352848
SVN,Women,2000,25.80344505,25.95524678
SVN,Women,2001,25.84451685,25.99365963
SVN,Women,2002,25.89075288,26.03723671
SVN,Women,2003,25.94216719,26.08599207
SVN,Women,2004,25.99820078,26.13936671
SVN,Women,2005,26.05780255,26.19630954
SVN,Women,2006,26.1205483,26.25639633
SVN,Women,2007,26.18614015,26.31932923
SVN,Women,2008,26.2541616,26.38469174
SVN,Women,2009,26.32277481,26.45064599
SVN,Women,2010,26.39214975,26.51736198
SVN,Women,2011,26.46252973,26.58508301
SVN,Women,2012,26.53412636,26.65402069
SVN,Women,2013,26.60690295,26.72413833
SVN,Women,2014,26.68039262,26.79496905
SVN,Women,2015,26.75448856,26.86640604
SVN,Women,2016,26.82815453,26.93741306
SVN,Women,2017,26.90131281,27.00791239
SLB,Women,1985,25.34102239,23.89643283
SLB,Women,1986,25.43785453,23.98943371
SLB,Women,1987,25.53515377,24.08290169
SLB,Women,1988,25.63321209,24.17712875
SLB,Women,1989,25.73162805,24.27171344
SLB,Women,1990,25.82941735,24.36567147
SLB,Women,1991,25.92692661,24.45934947
SLB,Women,1992,26.02432768,24.55291929
SLB,Women,1993,26.12149236,24.6462527
SLB,Women,1994,26.21751876,24.73844784
SLB,Women,1995,26.31240308,24.8295009
SLB,Women,1996,26.40717796,24.92044451
SLB,Women,1997,26.50206068,25.01149597
SLB,Women,1998,26.59637245,25.10197648
SLB,Women,1999,26.68956197,25.19133473
SLB,Women,2000,26.78122277,25.27916427
SLB,Women,2001,26.87109288,25.36520311
SLB,Women,2002,26.95815839,25.44843736
SLB,Women,2003,27.04262527,25.52907297
SLB,Women,2004,27.12447941,25.60709585
SLB,Women,2005,27.20399124,25.68277642
SLB,Women,2006,27.28042619,25.7553801
SLB,Women,2007,27.35350235,25.82462501
SLB,Women,2008,27.42458902,25.89188041
SLB,Women,2009,27.49519154,25.95865166
SLB,Women,2010,27.56525075,26.02487962
SLB,Women,2011,27.635935,26.0917326
SLB,Women,2012,27.70782862,26.15979495
SLB,Women,2013,27.78064936,26.22878444
SLB,Women,2014,27.85389959,26.2982034
SLB,Women,2015,27.92765292,26.36812547
SLB,Women,2016,28.00084958,26.43749086
SLB,Women,2017,28.07410683,26.50691685
SOM,Women,1985,22.43061528,20.87910818
SOM,Women,1986,22.52652381,20.94817261
SOM,Women,1987,22.62253112,21.01733582
SOM,Women,1988,22.71885753,21.08681813
SOM,Women,1989,22.81516147,21.15627798
SOM,Women,1990,22.91106757,21.22533998
SOM,Women,1991,23.0062379,21.29366621
SOM,Women,1992,23.10099316,21.36157737
SOM,Women,1993,23.19528151,21.42902162
SOM,Women,1994,23.2898127,21.49670872
SOM,Women,1995,23.38551345,21.56556537
SOM,Women,1996,23.48346057,21.63666839
SOM,Women,1997,23.5841404,21.71050412
SOM,Women,1998,23.68706319,21.78658282
SOM,Women,1999,23.79243559,21.86511112
SOM,Women,2000,23.89868523,21.94451665
SOM,Women,2001,24.0041148,22.02310213
SOM,Women,2002,24.10801756,22.1001608
SOM,Women,2003,24.21014674,22.17544588
SOM,Women,2004,24.30946504,22.24792008
SOM,Women,2005,24.40450388,22.31611481
SOM,Women,2006,24.49622073,22.38098757
SOM,Women,2007,24.58481992,22.44274267
SOM,Women,2008,24.67158795,22.50266659
SOM,Women,2009,24.75651948,22.56075402
SOM,Women,2010,24.84086423,22.61825468
SOM,Women,2011,24.92572236,22.67626871
SOM,Women,2012,25.01044076,22.73414301
SOM,Women,2013,25.0953849,22.79224306
SOM,Women,2014,25.18095001,22.85096406
SOM,Women,2015,25.26660928,22.90977923
SOM,Women,2016,25.35215015,22.96847601
SOM,Women,2017,25.43804467,23.02752643
ZAF,Women,1985,27.76650123,26.18796236
ZAF,Women,1986,27.79750684,26.22764927
ZAF,Women,1987,27.82913709,26.26796082
ZAF,Women,1988,27.86137132,26.30887635
ZAF,Women,1989,27.89379858,26.34998491
ZAF,Women,1990,27.92646235,26.39132998
ZAF,Women,1991,27.9601405,26.43368943
ZAF,Women,1992,27.99524692,26.47747715
ZAF,Women,1993,28.03359065,26.52450218
ZAF,Women,1994,28.07539572,26.57498855
ZAF,Women,1995,28.12159427,26.62986841
ZAF,Women,1996,28.17414961,26.69110505
ZAF,Women,1997,28.23386732,26.75950405
ZAF,Women,1998,28.30060674,26.83492477
ZAF,Women,1999,28.37483705,26.91783639
ZAF,Women,2000,28.45476007,27.0064407
ZAF,Women,2001,28.53988728,27.10024921
ZAF,Women,2002,28.6297759,27.19881914
ZAF,Women,2003,28.7246784,27.30240294
ZAF,Women,2004,28.82417444,27.41058028
ZAF,Women,2005,28.92538964,27.52047677
ZAF,Women,2006,29.02623826,27.6300067
ZAF,Women,2007,29.12579809,27.73824783
ZAF,Women,2008,29.22333329,27.84446433
ZAF,Women,2009,29.31709002,27.94690236
ZAF,Women,2010,29.40721027,28.04570391
ZAF,Women,2011,29.49494628,28.14212122
ZAF,Women,2012,29.58065746,28.23651369
ZAF,Women,2013,29.66491952,28.32945706
ZAF,Women,2014,29.74869503,28.42191387
ZAF,Women,2015,29.8328163,28.51471644
ZAF,Women,2016,29.91687137,28.60745282
ZAF,Women,2017,30.00087899,28.70014173
KOR,Women,1985,22.36064512,22.168559
KOR,Women,1986,22.39923557,22.21786954
KOR,Women,1987,22.43825588,22.26760994
KOR,Women,1988,22.47758683,22.31766098
KOR,Women,1989,22.51675453,22.36754878
KOR,Women,1990,22.5557773,22.41729164
KOR,Women,1991,22.59429848,22.46653291
KOR,Women,1992,22.63267471,22.51562922
KOR,Women,1993,22.67000968,22.56368429
KOR,Women,1994,22.70603564,22.61043034
KOR,Women,1995,22.74036827,22.65548306
KOR,Women,1996,22.77327201,22.69910689
KOR,Women,1997,22.80434548,22.74090045
KOR,Women,1998,22.83350038,22.78077545
KOR,Women,1999,22.86069746,22.81869262
KOR,Women,2000,22.8856211,22.85433635
KOR,Women,2001,22.90774215,22.88717749
KOR,Women,2002,22.92744397,22.91759941
KOR,Women,2003,22.94435471,22.94523023
KOR,Women,2004,22.95843334,22.97002896
KOR,Women,2005,22.9703316,22.99264731
KOR,Women,2006,22.98028527,23.01332107
KOR,Women,2007,22.98928394,23.03303983
KOR,Women,2008,22.99834303,23.05281901
KOR,Women,2009,23.00815741,23.07335348
KOR,Women,2010,23.01836713,23.09428329
KOR,Women,2011,23.02993507,23.11657132
KOR,Women,2012,23.04218078,23.13953713
KOR,Women,2013,23.05540324,23.16347968
KOR,Women,2014,23.06974456,23.18854109
KOR,Women,2015,23.08507744,23.21459405
KOR,Women,2016,23.10113213,23.24136884
KOR,Women,2017,23.11718164,23.26813844
ESP,Women,1985,25.3844431,25.90533077
ESP,Women,1986,25.38907631,25.90426609
ESP,Women,1987,25.39362841,25.9031203
ESP,Women,1988,25.39942761,25.90322161
ESP,Women,1989,25.40693406,25.90503017
ESP,Women,1990,25.41613573,25.90853394
ESP,Women,1991,25.4255652,25.91226552
ESP,Women,1992,25.43574705,25.91674949
ESP,Women,1993,25.44622393,25.92152847
ESP,Women,1994,25.45629196,25.92589862
ESP,Women,1995,25.46612932,25.93003809
ESP,Women,1996,25.47575313,25.933964
ESP,Women,1997,25.484569,25.93708198
ESP,Women,1998,25.49150112,25.93831621
ESP,Women,1999,25.49656006,25.93767726
ESP,Women,2000,25.49953377,25.93495308
ESP,Women,2001,25.50044861,25.93017003
ESP,Women,2002,25.49809385,25.92211738
ESP,Women,2003,25.49156095,25.90988658
ESP,Women,2004,25.48116245,25.8937902
ESP,Women,2005,25.46524526,25.87217511
ESP,Women,2006,25.44335772,25.84458968
ESP,Women,2007,25.4137731,25.80930717
ESP,Women,2008,25.37618487,25.76602105
ESP,Women,2009,25.32948803,25.71362632
ESP,Women,2010,25.27289216,25.65133256
ESP,Women,2011,25.20787811,25.58062062
ESP,Women,2012,25.13530026,25.50234487
ESP,Women,2013,25.05701657,25.4183633
ESP,Women,2014,24.97459616,25.33024499
ESP,Women,2015,24.89159606,25.241547
ESP,Women,2016,24.80911277,25.15336582
ESP,Women,2017,24.72678391,25.06533908
LKA,Women,1985,21.53523457,20.26623948
LKA,Women,1986,21.63956717,20.38567
LKA,Women,1987,21.74361084,20.5048116
LKA,Women,1988,21.84632539,20.62262408
LKA,Women,1989,21.94760388,20.7390005
LKA,Women,1990,22.04709228,20.85358682
LKA,Women,1991,22.14400373,20.96559621
LKA,Women,1992,22.23840803,21.07509843
LKA,Women,1993,22.33004545,21.18183378
LKA,Women,1994,22.41833905,21.28522531
LKA,Women,1995,22.5030628,21.38504699
LKA,Women,1996,22.58545785,21.48253996
LKA,Women,1997,22.66585636,21.57803641
LKA,Women,1998,22.74470208,21.67198005
LKA,Women,1999,22.82151503,21.76389093
LKA,Women,2000,22.89672771,21.85420154
LKA,Women,2001,22.97063902,21.94321078
LKA,Women,2002,23.04340658,22.03107626
LKA,Women,2003,23.11735892,22.12012654
LKA,Women,2004,23.19338744,22.21125299
LKA,Women,2005,23.27167788,22.30464136
LKA,Women,2006,23.352016,22.40007741
LKA,Women,2007,23.43427931,22.49743864
LKA,Women,2008,23.51874606,22.59700332
LKA,Women,2009,23.60535266,22.69870785
LKA,Women,2010,23.69405243,22.80250555
LKA,Women,2011,23.78611188,22.90966292
LKA,Women,2012,23.88089412,23.01954309
LKA,Women,2013,23.97817361,23.13192051
LKA,Women,2014,24.07693803,23.24578286
LKA,Women,2015,24.17636275,23.36030551
LKA,Women,2016,24.27584211,23.4748828
LKA,Women,2017,24.37501266,23.58915128
SDN,Women,1985,23.86615317,22.01366471
SDN,Women,1986,23.97250193,22.08517149
SDN,Women,1987,24.07874188,22.15656948
SDN,Women,1988,24.18487841,22.22786404
SDN,Women,1989,24.29049006,22.29863372
SDN,Women,1990,24.39561808,22.36891978
SDN,Women,1991,24.49946551,22.43792525
SDN,Women,1992,24.60189022,22.50550799
SDN,Women,1993,24.70289747,22.57167328
SDN,Women,1994,24.8028561,22.63678994
SDN,Women,1995,24.90251511,22.70160698
SDN,Women,1996,25.00332353,22.76757343
SDN,Women,1997,25.10531811,22.83472605
SDN,Women,1998,25.20805718,22.90262315
SDN,Women,1999,25.31101975,22.97074376
SDN,Women,2000,25.41245111,23.03733315
SDN,Women,2001,25.51049195,23.10053203
SDN,Women,2002,25.60362618,23.15882429
SDN,Women,2003,25.69177193,23.21212808
SDN,Women,2004,25.77301356,23.25852774
SDN,Women,2005,25.8466207,23.29729291
SDN,Women,2006,25.91307839,23.32890864
SDN,Women,2007,25.97282651,23.35381479
SDN,Women,2008,26.02728683,23.37343314
SDN,Women,2009,26.07707397,23.38837831
SDN,Women,2010,26.12344897,23.39991135
SDN,Women,2011,26.16839335,23.41001376
SDN,Women,2012,26.21150207,23.41828052
SDN,Women,2013,26.25303591,23.42497239
SDN,Women,2014,26.29400569,23.43110021
SDN,Women,2015,26.33470307,23.43695562
SDN,Women,2016,26.3752005,23.44261108
SDN,Women,2017,26.41617506,23.44874368
SUR,Women,1985,25.38297084,24.04306311
SUR,Women,1986,25.47944851,24.16845814
SUR,Women,1987,25.57621758,24.29414457
SUR,Women,1988,25.67431428,24.42115864
SUR,Women,1989,25.77340871,24.54917043
SUR,Women,1990,25.8733144,24.67799347
SUR,Women,1991,25.97368727,24.80728371
SUR,Women,1992,26.07545711,24.93797091
SUR,Women,1993,26.17806717,25.06949833
SUR,Women,1994,26.2812852,25.20163372
SUR,Women,1995,26.38574189,25.33500778
SUR,Women,1996,26.49219594,25.47037918
SUR,Women,1997,26.59975253,25.60685314
SUR,Women,1998,26.70815436,25.74417233
SUR,Women,1999,26.81697284,25.88190816
SUR,Women,2000,26.92425976,26.01811245
SUR,Women,2001,27.02732717,26.15009722
SUR,Women,2002,27.1259373,26.27762471
SUR,Women,2003,27.21982783,26.4004326
SUR,Women,2004,27.31000003,26.51952217
SUR,Women,2005,27.39682559,26.63526509
SUR,Women,2006,27.48085011,26.74820697
SUR,Women,2007,27.56319227,26.85946649
SUR,Women,2008,27.64509537,26.97028695
SUR,Women,2009,27.72696198,27.08107092
SUR,Women,2010,27.80941411,27.19244041
SUR,Women,2011,27.89309877,27.30504243
SUR,Women,2012,27.97832744,27.41918847
SUR,Women,2013,28.06483194,27.53461032
SUR,Women,2014,28.15254387,27.65123962
SUR,Women,2015,28.24149984,27.76911295
SUR,Women,2016,28.33091668,27.88744715
SUR,Women,2017,28.42010741,28.00555524
SWZ,Women,1985,27.51652725,26.41513654
SWZ,Women,1986,27.55890171,26.46137458
SWZ,Women,1987,27.60191735,26.5082538
SWZ,Women,1988,27.6451542,26.55535422
SWZ,Women,1989,27.68903306,26.60309665
SWZ,Women,1990,27.73366456,26.65159173
SWZ,Women,1991,27.77884403,26.70063478
SWZ,Women,1992,27.82538505,26.75103937
SWZ,Women,1993,27.87419874,26.80371663
SWZ,Women,1994,27.92585101,26.85923248
SWZ,Women,1995,27.98105444,26.91829948
SWZ,Women,1996,28.04153398,26.98264259
SWZ,Women,1997,28.10757884,27.05255103
SWZ,Women,1998,28.17874778,27.12758355
SWZ,Women,1999,28.25483654,27.20753588
SWZ,Women,2000,28.33408892,27.29065183
SWZ,Women,2001,28.41545068,27.37587716
SWZ,Women,2002,28.49819267,27.46248273
SWZ,Women,2003,28.58209955,27.55025319
SWZ,Women,2004,28.66627887,27.63829607
SWZ,Women,2005,28.74940856,27.72528934
SWZ,Women,2006,28.83065075,27.8103951
SWZ,Women,2007,28.91018747,27.8937954
SWZ,Women,2008,28.98756845,27.97503995
SWZ,Women,2009,29.0621932,28.05352828
SWZ,Women,2010,29.13450133,28.12969998
SWZ,Women,2011,29.20545111,28.20451333
SWZ,Women,2012,29.27544118,28.27836698
SWZ,Women,2013,29.34463309,28.35142247
SWZ,Women,2014,29.41417436,28.42482731
SWZ,Women,2015,29.48426932,28.49878584
SWZ,Women,2016,29.55384635,28.57222645
SWZ,Women,2017,29.6238958,28.64613947
SWE,Women,1985,23.66374523,24.69092787
SWE,Women,1986,23.71019943,24.72557521
SWE,Women,1987,23.75697821,24.76054713
SWE,Women,1988,23.8042036,24.79596565
SWE,Women,1989,23.85171464,24.83166983
SWE,Women,1990,23.89973756,24.86788589
SWE,Women,1991,23.94890273,24.9052442
SWE,Women,1992,23.9994944,24.94402901
SWE,Women,1993,24.05119369,24.98392144
SWE,Women,1994,24.10287749,25.02379837
SWE,Women,1995,24.15515811,25.06427213
SWE,Women,1996,24.20904162,25.10634877
SWE,Women,1997,24.26334486,25.14884515
SWE,Women,1998,24.31630043,25.18999386
SWE,Women,1999,24.36694032,25.22882688
SWE,Women,2000,24.41339073,25.26347044
SWE,Women,2001,24.45590805,25.2941809
SWE,Women,2002,24.49448967,25.32095565
SWE,Women,2003,24.52910208,25.3437612
SWE,Women,2004,24.56087818,25.36373044
SWE,Women,2005,24.58962661,25.38067201
